*chamber,*recipe,*start_time,*end_time,*pjid,*cjid,*slot,Gas2 P1 Press[_kgf/cm2G]_-1_Avg,LowerTemp[degC]_-1_Avg,Gas14 P2 Press[_kgf/cm2G]_-1_Avg,Gas6 P2 Press[_kgf/cm2G]_-1_Avg,Gas5 Temp[degC]_-1_Avg,Gas16 Temp[degC]_-1_Avg,HF Phase_-1_Avg,APC Position[deg]_-1_Avg,Gas12 Temp[degC]_-1_Avg,Gas16 P1 Press[_kgf/cm2G]_-1_Avg,Gas9 Temp[degC]_-1_Avg,C4F8  (14)Flow@[SCCM]_-1_Avg,DeposhieldHeat OutPut[%]_-1_Avg,Gas14 Valve Output[%]_-1_Avg,Gas6 Valve Output[%]_-1_Avg,Gas8 P1 Press[_kgf/cm2G]_-1_Avg,Gas11 P1 Press[_kgf/cm2G]_-1_Avg,Pin Speed[mV]_-1_Avg,LF.RFVpp[V]_-1_Avg,Dynamic Process@_-1_Avg,ChamberPressure@[mTorr]_-1_Avg,UpperBRTemp[degC]_-1_Avg,UpperFlowRate[L/min]_-1_Avg,O2    (15)Flow@[SCCM]_-1_Avg,Gas3 P1 Press[_kgf/cm2G]_-1_Avg,MiddleFlowRatio@_-1_Avg,EdgeHePress@[Torr]_-1_Avg,HF.RF Power(H)[W]_-1_Avg,Edge Flow Ratio_-1_Avg,UpperBR.Valve[L/min]_-1_Avg,Gas4 Valve Output[%]_-1_Avg,HF.PulseDuty@[%]_-1_Avg,UpperTemp[degC]_-1_Avg,APCHeat OutPut[%]_-1_Avg,C4F6  (3)Flow@[SCCM]_-1_Avg,Gas12 Valve Output[%]_-1_Avg,O2    (15)Flow[SCCM]_-1_Avg,Gas9 P1 Press[_kgf/cm2G]_-1_Avg,HF.RFVpp[V]_-1_Avg,Edge He Flow[SCCM]_-1_Avg,Gas12 P1 Press[_kgf/cm2G]_-1_Avg,Center Gas Flow[SCCM]_-1_Avg,Gas8 Temp[degC]_-1_Avg,Pin Torque[mV]_-1_Avg,DeposhieldTopTemp[degC]_-1_Avg,Gas13 P2 Press[_kgf/cm2G]_-1_Avg,DATA-A_-1_Avg,Gas2 Temp[degC]_-1_Avg,Gas4 Temp[degC]_-1_Avg,Edge Gas Flow[SCCM]_-1_Avg,Gas6 Temp[degC]_-1_Avg,Gas5 P2 Press[_kgf/cm2G]_-1_Avg,DeposhieldTopTemp@[degC]_-1_Avg,Gas4 P1 Press[_kgf/cm2G]_-1_Avg,Gas12 P2 Press[_kgf/cm2G]_-1_Avg,DATA-D_-1_Avg,HF Mag_-1_Avg,Gas4 P2 Press[_kgf/cm2G]_-1_Avg,ChamberPressure[mTorr]_-1_Avg,LF Mag_-1_Avg,C4F6  (3)Flow[SCCM]_-1_Avg,Gas5 Valve Output[%]_-1_Avg,Gas13 Valve Output[%]_-1_Avg,Gas16 Valve Output[%]_-1_Avg,LowerTemp@[degC]_-1_Avg,Gas13 P1 Press[_kgf/cm2G]_-1_Avg,Gas8 Valve Output[%]_-1_Avg,ShutterTemp@[degC]_-1_Avg,Gas5 P1 Press[_kgf/cm2G]_-1_Avg,Gas14 Temp[degC]_-1_Avg,Gas3 Valve Output[%]_-1_Avg,ShutterHeat OutPut[%]_-1_Avg,DATA-B_-1_Avg,Gas9 P2 Press[_kgf/cm2G]_-1_Avg,Gas3 Temp[degC]_-1_Avg,ESCVoltage@[V]_-1_Avg,Center Flow Ratio_-1_Avg,CenterFlowRatio@_-1_Avg,Gas11 Valve Output[%]_-1_Avg,EdgeFlowRatio@_-1_Avg,Gas10 Temp[degC]_-1_Avg,Gas7 Temp[degC]_-1_Avg,UpperELTemp[degC]_-1_Avg,C1Pos@_-1_Avg,Gas16 P2 Press[_kgf/cm2G]_-1_Avg,C2Pos@_-1_Avg,Middle Flow Ratio_-1_Avg,Dynamic Process_-1_Avg,Gas8 P2 Press[_kgf/cm2G]_-1_Avg,Gas9 Valve Output[%]_-1_Avg,C2Pos_-1_Avg,Gas14 P1 Press[_kgf/cm2G]_-1_Avg,C1Pos_-1_Avg,Gas3 P2 Press[_kgf/cm2G]_-1_Avg,Gas11 P2 Press[_kgf/cm2G]_-1_Avg,Gas2 P2 Press[_kgf/cm2G]_-1_Avg,Gas6 P1 Press[_kgf/cm2G]_-1_Avg,UpperHeat OutPut[%]_-1_Avg,HF.RF Power(L)[W]_-1_Avg,Gas10 P2 Press[_kgf/cm2G]_-1_Avg,Runtime[sec]_-1_Avg,Gas15 Temp[degC]_-1_Avg,DATA-C_-1_Avg,Gas15 Valve Output[%]_-1_Avg,Gas13 Temp[degC]_-1_Avg,HF.RF Power(H)@[W]_-1_Avg,LF Phase_-1_Avg,Gas7 Valve Output[%]_-1_Avg,HF.RF Power(L)@[W]_-1_Avg,Gas11 Temp[degC]_-1_Avg,APC Temp[degC]_-1_Avg,Gas2 Valve Output[%]_-1_Avg,UpperCoolHeat OutPut[%]_-1_Avg,UpperTemp@[degC]_-1_Avg,Gas15 P1 Press[_kgf/cm2G]_-1_Avg,HF.Pulse Duty[%]_-1_Avg,C4F8  (14)Flow[SCCM]_-1_Avg,Gas10 Valve Output[%]_-1_Avg,Gas10 P1 Press[_kgf/cm2G]_-1_Avg,APCTemp@[degC]_-1_Avg,EdgeHePress[Torr]_-1_Avg,Middle Gas Flow[SCCM]_-1_Avg,ShutterTemp[degC]_-1_Avg,Gas7 P1 Press[_kgf/cm2G]_-1_Avg,ESC Voltage[V]_-1_Avg,ESC Current[uA]_-1_Avg,Gas7 P2 Press[_kgf/cm2G]_-1_Avg,Gas15 P2 Press[_kgf/cm2G]_-1_Avg
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/PEM1C17KZ8,2022/4/1 15:27,2022/4/1 15:30,F08ZX.U3_061436,F08ZX.U3_061436,10,-0.5545441,60.57171,-1.02,-0.8359832,29.1,29,506.1099,9.934106,27.5,-0.88,29.575111,0,27.517004,0,2.4200099,-0.83,-1.0024396,79.8352,753.30164,0,91.88043,35,14.788566,0,-1.02,109.63716,25.342533,105.256775,101.920204,0.4019714,0,4.435683,150.02168,72.02711,0,0,-1.63E-04,-0.18821093,387.69196,0.17890586,-1.02,512.61255,29.6,102.871506,150.08394,0.4239724,0.085041516,47.05574,30.715033,295.68826,28.9,-0.5909758,150,-0.75,-1.02,0.02990347,499.69196,-0.75,90.54697,495.01773,0,20.683784,23.652292,0,60.576637,1.2418728,0,150,-0.41834894,39.10123,0,56.379005,0.1567606,-0.4093938,36,2267.9893,145.18167,146.97772,0.27999014,103.48635,29.7,29.3,150.02168,0,-0.88,0,108.180435,0,-0.83,2.9914243,340.48053,-1.02,497.3938,-1.02,-1.009522,-0.7978906,-0.78455395,57.61853,0,-0.88809264,101.5,30.4,0.04892786,0,29.5,110.52242,501.1247,26.478857,0,28.861803,90,15.656185,20,150,-0.94,5.074914,0,19.060472,-0.699448,90,25.47442,245.68654,150.14072,0.95093644,2266.7688,0.33957615,0.12389847,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/T-WLDC-60-ARP9,2022/4/1 15:25,2022/4/1 15:26,F08ZX.U3_061436,F08ZX.U3_061436,5,-0.74,60.00483,-1.02,-0.83,29.1,29,504.58292,19.189371,27.5,-0.88,29.6,0,30.971014,0,0,-0.83,1.3013365,0,0,0,426.5053,35,14.782448,0,-1.02,36.24412,0,356.19162,38.699036,0.4016103,0,0,149.96167,72.32367,0,0,0,-0.37,348.91464,-0.1016103,-1.02,376.9736,29.6,0,149.76022,1.26,0,47.1,30.744766,694.8403,28.9,-0.6605475,150,-0.75,-1.02,0,490.7794,-0.75,411.16394,500,0,7.8813205,0.1,0,60,1.2515137,0,150,-0.45723027,39.2,0,62.14171,0,-0.37,36,0,46.652817,45.371338,43.366505,37.062157,29.7,29.3,149.96167,0,-0.88,0,37.927536,0,-0.83,0,425.53946,-1.02,315.49277,-1.02,-0.5792593,-0.74,-0.83,59.9839,0,-0.88,31.1,30.4,0,0,29.5,356.52173,500,9.171981,0,28.63462,90,0,20,150,-0.94,0,0,0,-0.88,90,0.26231885,408.095,149.52094,0.2673269,0,0.352657,-0.13977456,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/PEM1C17KZ8,2022/4/1 15:22,2022/4/1 15:25,F08ZX.U3_061436,F08ZX.U3_061436,5,-0.5503248,60.57667,-1.02,-0.81951773,29.1,29,505.1506,9.921948,27.5,-0.88,29.572392,0,27.125984,0,2.4162893,-0.83,-1.0031939,79.047226,751.77167,0,91.89262,35,14.790847,0,-1.02,108.53051,25.319881,105.09793,103.34242,0.40246063,0,4.429134,150.01329,72.15748,0,0,-8.37E-06,-0.18848425,387.00934,0.1714567,-1.02,512.8428,29.6,102.406944,149.99203,0.43010333,0.0848913,47.1,30.797293,296.07883,28.9,-0.5693405,150,-0.75,-1.02,0.029857947,501.86368,-0.75,90.444244,495.15796,0,20.659103,23.615896,0,60.575787,1.2413534,0,150,-0.3967618,39.14198,0,54.349903,0.15714459,-0.40932086,36,2264.3948,146.72185,145.9439,0.25413385,102.38878,29.7,29.3,150.01329,0,-0.88,0,109.583565,0,-0.83,2.9873033,341.13434,-1.02,497.41733,-1.02,-1.009562,-0.793312,-0.7681545,58.419785,0,-0.88806105,101.65,30.4,0.048794486,0,29.5,110.310036,500.344,26.492224,0,28.867027,90,15.630167,20,150,-0.94,5.071358,0,19.027855,-0.6997047,90,25.43509,245.8437,149.83159,0.93386316,2263.3987,0.41929135,0.105561025,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/T-WLDC-60-ARP9,2022/4/1 15:14,2022/4/1 15:15,F08ZX.1_060406,F08ZX.1_060406,2,-0.73,59.999676,-1.02,-0.81,29.1,29,504.2197,19.257673,27.5,-0.88,29.6,0,30.851374,0,0,-0.83,1.3003715,0,0,0,425.94476,35,14.7759285,0,-1.02,36.254604,0,357.168,37.056705,0.4016155,0,0,149.9407,72.37641,0,0,-2.42E-05,-0.37,350.1244,-0.09983845,-1.02,380.24573,29.6,0,149.76106,1.25,0,47.068336,30.8,695.40967,28.9,-0.635832,150,-0.75,-1.02,0,490.3554,-0.75,410.2328,500,0,7.8321486,0.1,0,60,1.25,0,150,-0.43373182,39.1,0,62.077545,0,-0.37,36.1,0,45.202908,45.41131,43.276253,37.072052,29.7,29.3,149.9407,0,-0.88,0,36.506622,0,-0.83,0,425.53796,-1.02,315.10986,-1.02,-0.57983845,-0.73,-0.81,60.043617,0,-0.88,31,30.462196,0,0,29.5,357.67368,500,9.115347,0,28.646364,90,0,20,150,-0.94,0,0,0,-0.88,90,0.26009694,411.06802,149.51729,0.73620355,0,0.35056543,0.32294023,-0.94
SEC_ESTTF51_FJ4197/PM-2,Process/P2/RUN/PEM1C17KZ8,2022/4/1 15:11,2022/4/1 15:14,F08ZX.1_060406,F08ZX.1_060406,2,-0.54826516,60.58019,-1.02,-0.8091769,29.1,29,506.09808,9.929669,27.5,-0.88,29.569542,0,26.9724,0,2.4206014,-0.83,-1.0024347,79.77514,752.89453,0,91.88043,35,14.776589,0,-1.02,109.63716,25.342533,105.2617,103.902466,0.40246427,0,4.435683,150.0138,72.22474,0,0,0,-0.18362248,388.19467,0.18082799,-1.02,512.8314,29.6,102.84078,149.99286,0.42305076,0.084855124,47,30.8,295.9449,28.9,-0.5628832,150,-0.75,-1.02,0.029925095,500.50812,-0.75,90.50493,495.6279,0,20.662937,23.669147,0,60.576637,1.2418236,0,150,-0.39044356,39.1,0,54.253326,0.15695181,-0.40465745,36.1,2267.866,147.16791,146.97772,0.28003943,103.48635,29.7,29.3,150.0138,0,-0.88,0,110.16816,0,-0.83,2.9872844,340.48547,-1.02,498.02908,-1.02,-1.009522,-0.7916116,-0.75776243,58.036964,0,-0.88808775,101.5,30.48891,0.048878536,0,29.5,110.52242,499.77478,26.46205,0,28.865057,90,15.6542635,20,150,-0.94,5.076885,0,19.063086,-0.6994332,90,25.475407,245.88255,149.84195,0.9559438,2266.7673,0.4465254,0.13057664,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/18 12:30,2022/4/18 12:31,F0AGW.U4_030941,F0AGW.U4_030941,18,-0.7,60.004555,-1.02,-0.81,29.9,30.5,502.58212,19.147154,28.9,-0.89,29.9,0,31.131708,0,0,-0.8,1.2928293,0,0,0,426.76392,35,15.2,0,-1.01,36.33106,0,359.51544,38.769104,0.4,0,0,149.99626,68.01138,0,0,-0.00277561,-0.29,359.53983,0,-1.02,377.43903,29,0,149.70943,1.32,0,43.8,31.8,695.40405,28.7,-0.6426829,150,-0.72,-1.02,0,485.89105,-0.72,411.94763,500,0.004,7.944878,0.1,0,60,1.32,0,150,-0.44430894,41.1,0,64.01301,0,-0.29,37.367966,0,46.744717,45.378212,51.63805,37.15057,29.5,29.090733,149.99626,0,-0.89,0,37.988617,0,-0.8,0,419.43903,-1.02,311.79025,-1.02,-0.5832683,-0.7,-0.81,56.385365,0,-0.86,30.8,31.8,0,0,30.5,360,500,8.78813,0,29.164228,90,0,20,150,-0.94,0,0,0,-0.86,90,0.1310569,408.3317,149.65219,0.6785203,0,0.19674797,0.27452034,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/18 12:25,2022/4/18 12:26,F0AGW.U4_030941,F0AGW.U4_030941,15,-0.7,60.00912,-1.02,-0.82,29.85456,30.5,501.66937,19.162704,28.9,-0.89,29.9,0,31.159609,0,0,-0.8,1.2929479,0,0,0,426.48175,35,15.2,0,-1.01,36.336483,0,360.09772,37.169544,0.4,0,0,149.94463,67.985344,0,0,-0.002,-0.29,359.9218,0,-1.02,378.06042,29,0,149.71042,1.31,0,43.8,31.8,696.08307,28.7,-0.6590717,150,-0.72,-1.02,0,491.40555,-0.72,411.81644,500,0.004,7.9553747,0.1,0,60,1.31,0,150,-0.4604886,41.1,0,63.908794,0,-0.29,37.3,0,45.210262,45.398373,51.641693,37.1557,29.462704,29,149.94463,0,-0.89,0,36.4285,0,-0.8,0,419.58633,-1.02,310.7557,-1.02,-0.5826222,-0.7,-0.82,57.86645,0,-0.86,30.75,31.8,0,0,30.5,360.58633,500,8.796742,0,29.17557,90,0,20,150,-0.94,0,0,0,-0.86,90,0.12833877,408.96774,149.6456,0.604886,0,0.18241042,0.20058632,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/18 12:21,2022/4/18 12:22,F0AGW.U4_030941,F0AGW.U4_030941,12,-0.71,59.998535,-1.02,-0.83,29.8,30.5,502.95602,19.165146,28.8,-0.89,29.9,0,31.29316,0,0,-0.8,1.29386,0,0,0,426.48175,35,15.2,0,-1.01,36.336483,0,360.0114,37.15733,0.4,0,0,149.9202,68.2671,0,0,-0.002190554,-0.32,359.75406,0,-1.02,378.36826,29,0,149.70326,1.31,0,43.8,31.8,695.6594,28.7,-0.67571664,150,-0.72,-1.02,0,485.386,-0.72,411.80017,500,0.004,7.9602604,0.1,0,60,1.31,0,150,-0.4770847,41.1,0,63.87948,0,-0.32,37.3,0,45.250164,45.398373,51.66759,37.1557,29.4,29,149.9202,0,-0.89,0,36.44642,0,-0.8,0,419.58633,-1.02,311.97394,-1.02,-0.5820521,-0.71,-0.83,58.312702,0,-0.87,30.75,31.783224,0,0,30.5,360.58633,500,8.832085,0,29.147556,90,0,20,150,-0.94,0,0,0,-0.87,90,0.1311075,409.06564,149.53224,0.6377036,0,0.21824104,0.23320846,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/18 12:05,2022/4/18 12:06,F0826.U3_024444,F0826.U3_024444,11,-0.71,60.00618,-1.02,-0.73,29.8,30.5,503.20813,19.134146,28.8,-0.89,29.9,0,30.923576,0,0,-0.8,1.2901626,0,0,0,426.76392,35,15.2,0,-1.01,36.33106,0,359.47968,38.600815,0.4,0,0,149.99008,68.02114,0,0,-0.002,-0.32,358.92358,0,-1.02,377.26065,29,0,149.71822,1.32,0,43.8,31.8,691.78815,28.7,-0.5510081,150,-0.72,-1.02,0,486.34796,-0.72,410.97073,500,0.004,7.951382,0.1,0,60,1.32,0,150,-0.3527317,41.1,0,63.88943,0,-0.32,37.3,0,46.720325,45.378212,51.57496,37.15057,29.4,29,149.99008,0,-0.89,0,38.263416,0,-0.8,0,419.44553,-1.02,312.01788,-1.02,-0.58492684,-0.71,-0.73,56.266666,0,-0.87,30.8,31.8,0,0,30.5,360,500,8.764228,0,29.151056,90,0,20,150,-0.94,0,0,0,-0.87,90,0.12894309,412.12277,149.66342,0.64731705,0,0.23252033,0.24362601,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/18 12:00,2022/4/18 12:01,F0826.U3_024444,F0826.U3_024444,8,-0.71,60.006634,-1.02,-0.75,29.8,30.5,502.07605,19.077023,28.8,-0.89,29.9,0,31.278316,0,0,-0.8,1.2917153,0,0,0,427.60486,35,15.2,0,-1.01,36.314888,0,357.69742,37.193687,0.4,0,0,149.94887,68.54207,0,0,-0.002003236,-0.32,357.22653,0,-1.02,377.00162,29,0,149.70712,1.32,0,43.8,31.8,696.60455,28.6,-0.5676699,150,-0.72,-1.02,0,490.0291,-0.72,412.37848,500,0.004,7.9122977,0.1,0,60,1.32,0,150,-0.37029126,41.1,0,64.08576,0,-0.32,37.3,0,45.11149,45.318123,51.690937,37.135277,29.4,29,149.94887,0,-0.89,0,36.381393,0,-0.8,0,420.15857,-1.02,311.78317,-1.02,-0.5872654,-0.71,-0.75,57.770226,0,-0.87,30.95,31.8,0,0,30.4,358.25244,500,8.743365,0,29.145954,90,0,20,150,-0.94,0,0,0,-0.87,90,0.13106796,408.40646,149.63399,0.67030746,0,0.22168285,0.26849514,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/18 11:55,2022/4/18 11:56,F0826.U3_024444,F0826.U3_024444,5,-0.72,60.003254,-1.02,-0.76,29.8,30.5,501.5431,19.207968,28.8,-0.89,29.9,0,31.313822,0,0,-0.8,1.291561,0,0,0,426.76392,35,15.2,0,-1.01,36.33106,0,359.5187,38.845528,0.4,0,0,149.97707,68.34146,0,0,-0.002073171,-0.34,359.0195,0,-1.02,377.93887,29,0,149.7052,1.31,0,43.9,31.8,696.59546,28.635284,-0.57614636,150,-0.72,-1.02,0,488.96423,-0.72,411.59512,500,0.004,7.9455285,0.1,0,60,1.31,0,150,-0.37782115,41.1,0,63.89268,0,-0.34,37.2,0,46.742275,45.378212,51.717888,37.15057,29.4,29,149.97707,0,-0.89,0,38.02195,0,-0.8,0,420.20163,-1.02,310.93008,-1.02,-0.5855447,-0.72,-0.76,57.320324,0,-0.87,30.8,31.769756,0,0,30.4,360,500,8.781951,0,29.146667,90,0,20,150,-0.94,0,0,0,-0.87,90,0.1300813,408.29074,149.54666,0.64658535,0,0.21626016,0.24286179,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/18 11:41,2022/4/18 11:42,F0826.1_022303,F0826.1_022303,3,-0.71,60.00049,-1.02,-0.72,29.8,30.5,501.70197,19.132574,28.8,-0.89,30,0,31.100977,0,0,-0.8,1.2918566,0,0,0,426.48175,35,15.2,0,-1.01,36.336483,0,360.0961,38.818077,0.4,0,0,149.97491,68.692184,0,0,-0.002003257,-0.32,359.41367,0,-1.02,376.64902,29.1,0,149.71042,1.32,0,43.9,31.8,695.39075,28.7,-0.5350163,150,-0.72,-1.02,0,489.2166,-0.72,411.27295,500,0.004,7.958632,0.1,0,60,1.32,0,150,-0.33384365,41.1,0,64.055374,0,-0.32,37.292183,0,46.725243,45.398373,51.64202,37.1557,29.5,29.1,149.97491,0,-0.89,0,38.01515,0,-0.8,0,420.3192,-1.02,310.82898,-1.02,-0.5830293,-0.71,-0.72,57.055374,0,-0.87,30.75,31.8,0,0,30.437948,360.58633,500,8.805212,0,29.175896,90,0,20,150,-0.94,0,0,0,-0.87,90,0.12996742,407.9886,149.66026,0.51407164,0,0.20521173,0.10980456,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/18 11:37,2022/4/18 11:38,F0826.1_022303,F0826.1_022303,1,-0.73,60.00391,-1.02,-0.72,29.8,30.5,501.97556,19.13583,28.8,-0.89,30,0,31.04886,0,0,-0.8,1.2919381,0,0,0,426.48175,35,15.2,0,-1.01,36.336483,0,360.1808,37.117428,0.4,0,0,149.98697,68.71172,0,0,-0.002,-0.35,358.96417,0,-1.02,380.16824,29.1,0,149.70619,1.31,0,43.9,31.8,694.65405,28.7,-0.52667755,150,-0.72,-1.02,0,489.34854,-0.72,411.28226,500,0.004,7.958632,0.1,0,60,1.31,0,150,-0.32794788,41.1,0,63.773617,0,-0.35,37.3,0,45.29821,45.398373,51.652443,37.1557,29.5,29.1,149.98697,0,-0.89,0,36.650814,0,-0.8,0,420.40717,-1.02,311.0228,-1.02,-0.58288276,-0.73,-0.72,55.907166,0,-0.88,30.75,31.8,0,0,30.4,360.58633,500,8.8115635,0,29.175896,90,0,20,150,-0.94,0,0,0,-0.88,90,0.13127036,411.5715,149.61629,0.6467101,0,0.20358306,0.24229641,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/17 17:34,2022/4/17 17:35,F091A.1_080931,F091A.1_080931,4,-0.72,60.004684,-1.02,-0.72,29.8,30.4,502.15347,19.038448,28.8,-0.89,29.9,0,31.092085,0,0,-0.8,1.2911309,0,0,0,427.88336,35,15.2,0,-1.01,36.309532,0,357.19226,37.070435,0.4,0,0,149.99208,68.323105,0,0,-0.002109855,-0.34,359.7286,-0.002746365,-1.02,379.79062,29,0,149.76736,1.32,0,43.8,31.8,694.6649,28.6,-0.5342326,150,-0.69,-1.02,0,485.15347,-0.69,412.1252,500,0.004,7.8966074,0.1,0,60,1.32,0,150,-0.3371244,41.1,0,64.176094,0,-0.34,37.3,0,45.21018,45.29822,51.664944,37.13021,29.4,29,149.99208,0,-0.89,0,36.64879,0,-0.8,0,417.9919,-1.02,311.95154,-1.02,-0.58549273,-0.72,-0.72,56.6042,0,-0.87,31,31.7,0,0,30.4,357.67368,500,8.713408,0,29.04701,90,0,20,150,-0.94,0,0,0,-0.87,90,0.17382875,412.28094,149.62794,0.50483036,0,0.22778675,0.1038126,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/17 17:29,2022/4/17 17:30,F091A.1_080931,F091A.1_080931,3,-0.73,59.998386,-1.02,-0.74,29.8,30.4,501.85785,19.122293,28.8,-0.89,29.9,0,31.353796,0,0,-0.8,1.293021,0,0,0,427.88336,35,15.2,0,-1.01,36.309532,0,357.2375,37.164944,0.4,0,0,149.9609,68.36995,0,0,-0.002864297,-0.34,359.86105,-0.002584814,-1.02,378.45688,29,0,149.7034,1.32,0,43.8,31.8,696.1769,28.6,-0.56757677,150,-0.69,-1.02,0,486.10663,-0.69,412.81454,500,0.004,7.895638,0.1,0,60,1.32,0,150,-0.3704685,41.1,0,64.095314,0,-0.34,37.3,0,45.149597,45.29822,51.713085,37.13021,29.4,29,149.9609,0,-0.89,0,36.517933,0,-0.8,0,418.30856,-1.02,311.66882,-1.02,-0.5852019,-0.73,-0.74,57.840065,0,-0.87,31,31.71357,0,0,30.5,357.67368,500,8.730856,0,29.108078,90,0,20,150,-0.94,0,0,0,-0.87,90,0.1365105,410.48578,149.64038,0.44625202,0,0.2358643,0.045282714,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/17 17:24,2022/4/17 17:25,F091A.1_080931,F091A.1_080931,2,-0.74,60.003258,-1.02,-0.74,29.8,30.4,502.01465,19.149673,28.8,-0.89,29.9,0,31.283388,0,0,-0.8,1.2919707,0,0,0,426.48175,35,15.2,0,-1.01,36.336483,0,360.1205,37.117428,0.4,0,0,149.94626,68.17264,0,0,-0.002993485,-0.36,362.4935,0,-1.02,380.2523,29,0,149.73257,1.32,0,43.8,31.8,694.64417,28.6,-0.5597394,150,-0.69,-1.0186319,0,488.19217,-0.69,411.3632,500,0.004,7.968404,0.1,0,60,1.32,0,150,-0.36104235,41.1,0,64.084694,0,-0.36,37.3,0,45.30391,45.398373,51.704723,37.1557,29.4,29,149.94626,0,-0.89,0,36.6386,0,-0.8,0,417.4544,-1.02,310.52118,-1.02,-0.5830293,-0.74,-0.74,57.824104,0,-0.88,30.75,31.7,0,0,30.5,360.58633,500,8.801791,0,29.112377,90,0,20,150,-0.94,0,0,0,-0.88,90,0.13615635,411.5013,149.63747,0.49771988,0,0.20521173,0.09343648,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/17 17:19,2022/4/17 17:20,F091A.1_080931,F091A.1_080931,1,-0.72,60.001614,-1.02,-0.75,29.8,30.4,501.93054,19.04281,28.8,-0.89,29.9,0,31.23748,0,0,-0.8,1.2907431,0,0,0,427.88336,35,15.194345,0,-1.01,36.309532,0,357.04523,38.761875,0.4,0,0,149.958,68.25687,0,0,-0.002,-0.34,359.62198,-0.002907916,-1.02,376.61536,29,0,149.71873,1.31,0,43.7,31.8,695.56866,28.6,-0.57581586,150,-0.69,-1.0199839,0,486.3942,-0.69,412.0005,500,0.004,7.8987074,0.1,0,60,1.31,0,150,-0.3705008,41.1,0,63.924072,0,-0.34,37.3,0,46.646687,45.29822,51.691277,37.13021,29.4,29,149.958,0,-0.89,0,37.94685,0,-0.8,0,418.06302,-1.02,311.7286,-1.02,-0.5852181,-0.72,-0.75,57.66882,0,-0.87,31,31.7,0,0,30.4,357.67368,500,8.72714,0,29.11454,90,0,20,150,-0.94,0,0,0,-0.87,90,0.134895,407.91922,149.54895,0.65352184,0,0.18739903,0.25242326,-0.94
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/17 17:07,2022/4/17 17:08,F03NV.U4_073138,F03NV.U4_073138,17,-0.71,59.990925,-1.02,-0.82,29.8,30.5,501.84927,19.089788,28.8,-0.89,29.9,0,31.06321,0,0,-0.8,1.2917342,0,0,0,427.32544,35,15.2,0,-1.01,36.32026,0,358.282,41.969692,0.4,0,0,149.96451,67.84279,0,0,-0.002445705,-0.3,360.79092,0,-1.02,376.85608,29,0,149.72237,1.32,0,43.8,31.8,695.401,28.6,-0.6508428,150,-0.69,-1.0194975,0,486.59482,-0.69,411.55786,500,0.004,7.9162073,0.1,0,60,1.32,0,150,-0.45311183,41.2,0,63.776337,0,-0.30241492,37.3,0,49.716045,45.33809,51.573746,37.140358,29.4,29,149.96451,0,-0.89,0,41.189304,0,-0.8,0,418.1005,-1.02,311.41815,-1.02,-0.5802107,-0.71,-0.82,57.46353,0,-0.860081,30.9,31.8,0,0,30.4,358.83307,500,8.7659645,0,29.110048,90,0,20,150,-0.94,0,0,0,-0.86014587,90,0.13387358,408.3846,149.67828,0.66953,0,0.23662885,0.26683953,-0.94
